40.335,-10.572
0.63534,1.7437
21.644,-30.007
33.268,-10.466
-8.7596,-18.521
-3.6884,-8.3174
41.449,1.5136
39.296,-3.4334
-6.1065,-30.119
13.381,-37.167
16.824,18.032
-8.7506,4.7746
-15.347,1.7577
16.051,-28.466
42.351,0.87675
17.062,-26.529
4.2938,23.655
-19.318,-12.877
-11.206,15.231
3.8494,-0.85141
5.0463,21.133
-9.5299,7.5994
35.093,-0.21487
37.627,5.707
3.538,-3.1825
-3.0014,0.48624
13.636,11.888
-0.541,16.376
7.7248,-40.131
-8.5538,9.0317
36.106,-2.5539
-17.489,5.0774
-12.407,-3.9103
0.91815,3.3895
11.975,23.574
-16.017,1.0054
-9.6628,1.5637
4.9725,-37.436
-18.506,-6.3373
2.2622,-6.208
-18.481,-9.3029
0.63084,-34.264
6.2897,13.126
0.35687,-34.591
-1.9129,17.131
13.427,17.437
8.3104,17.23
12.515,13.639
-9.9087,11.725
1.9644,-35.048
6.3331,-3.0478
7.7099,-5.1181
-12.991,17.252
20.974,-25.299
-4.6215,-28.797
-2.6772,17.803
42.191,-3.6443
38.726,-0.59424
13.685,12.302
-16.996,-4.5505
-15.134,-8.0757
8.3828,11.731
28.847,-17.194
44.679,-6.0548
-18.969,-11.108
36.263,2.2075
-6.0952,18.629
-13.502,14.566
35.972,4.777
-3.0753,-9.4831
32.763,-10.079
-4.713,-4.995
14.759,-33.491
0.061916,21.808
-6.5077,-27.614
17.407,13.032
-7.2913,-20.863
-13.495,-14.917
-1.8796,-7.1799
44.421,-6.4551
10.451,17.045
-13.282,16.3
23.361,-27.564
-12.413,13.065
4.7366,-30.205
3.5663,12.005
-16.883,-0.97803
-1.9712,-12.784
9.2342,-39.535
-12.738,-3.8439
-9.2286,4.1119
33.272,-11.407
21.828,-26.972
3.4046,-4.8144
-21.02,0.45347
37.869,0.04853
33.967,10.762
19.166,-30.214
1.3375,-33.327
6.8661,-35.757
39.789,3.0098
6.0862,-30.625
42.529,0.073407
30.883,-20.358
0.34279,2.0215
16.811,-28.751
-4.1653,-0.038129
11.823,20.731
15.853,-27.358
9.7329,-41.291
-10.468,1.0011
-7.3303,17.903
-11.658,-8.1908
-11.971,-0.99404
-10.606,5.3162
27.158,-22.045
39.681,2.2218
25.901,-24.332
39.316,-11.546
-1.8763,12.713
-1.2857,10.223
3.0845,-5.6132
-15.228,-6.4525
21.943,-28.174
2.3199,-5.4492
-6.8858,16.211
42.508,-8.7439
-18.354,-0.52392
-10.806,9.9528
-14.831,3.971
-13.506,4.4807
4.641,23.352
-14.057,-16.601
3.6822,19.492
41.889,-9.2024
-21.211,0.87448
4.8932,18.032
6.1414,14.127
38.397,3.1573
35.801,-3.0718
33.899,12.916
35.067,8.7755
-5.9826,-1.476
-2.1244,8.4391
0.34833,15.44
35.512,-13.59
22.12,-23.457
0.1738,18.159
43.155,-3.6104
-5.7082,12.421
-11.921,10.559
12.807,-37.908
-11.753,5.2046
-10.758,17.012
-16.474,-6.4181
-5.0616,-5.5909
-0.38866,-6.5722
17.252,17.382
-15,-0.58218
9.1349,14.749
29.479,-16.86
11.526,23.455
-1.5074,18.882
-18.07,-10.737
3.3017,-36.421
-6.6168,6.5443
5.2385,-1.3762
-11.18,4.4662
35.784,8.1099
7.1648,14.035
-6.3802,13.233
-2.0205,3.1316
-4.3439,20.778
0.96802,-30.083
6.784,14.944
27.655,-19.136
12.568,22.242
-12.301,-2.3704
-3.4253,1.7205
-8.4102,1.2305
-18.564,-13.686
4.4734,0.033171
-6.715,-28.388
17.221,11.337
-11.637,12.421
-1.9208,-9.6453
37.77,6.7848
-15.448,-17.825
10.637,-35.003
-7.9622,21.12
-6.7812,2.7168
2.4673,-6.5654
-14.481,-12.097
4.0889,16.304
34.658,-9.8888
-7.2756,3.9337
-5.341,-29.394
39.876,-9.2063
-1.2181,4.9032
-0.37433,9.8306
-7.5343,3.9999
-0.85844,-30.884
-4.5761,24.089
-1.9096,16.523
32.072,-18.614
44.832,-3.7807
-0.50088,-32.152
4.0077,13.271
9.792,-37.466
-8.6313,17.02
-19.852,2.3794
2.148,-35.931
-20.57,-11.272
17.797,15.944
-7.4761,2.2842
15.542,16.628
-16.021,-9.6359
43.172,-6.662
11.772,19.132
-8.5501,-4.8971
-9.0582,17.056
-7.1449,-19.796
28.081,-19.211
-13.719,-2.6124
-16.868,-16.976
33.188,12.264
20.44,-30.07
4.5996,-0.89493
42.653,-7.5732
7.839,-34.082
36.742,3.7712
41.044,2.1411
-8.8894,-19.857
-19.928,-9.3153
43.944,-2.3854
36.564,7.8813
10.946,15.833
-20.356,0.18587
-9.4372,6.7576
1.8194,9.8226
38.609,4.4852
-4.7207,10.835
33.773,-16.608
32.486,-10.376
28.453,-18.417
35.765,-13.99
40.582,0.69953
40.888,-1.8411
28.654,-20.868
1.6274,22.139
27.128,-23.03
35.653,-14.886
-0.58012,14.43
-5.3292,-2.9314
3.3679,-7.5131
-12.599,-5.2462
4.6427,-6.4864
-7.651,-24.199
-13.616,-15.619
35.958,5.6314
35.959,9.1072
35.61,10.361
30.529,-16.802
-12.979,15.917
31.223,-13.379
-18.968,-13.789
-6.3334,16.45
7.1177,-40.158
-5.5393,23.474
4.7545,-0.61961
-1.3306,6.7711
-0.74234,0.86647
10.681,-34.078
0.79951,-32.747
-4.9456,-0.64535
-9.9183,-9.745
10.895,16.992
-10.622,-8.3101
-15.117,5.5281
-11.484,-17.136
6.2237,-32.847
-17.649,-15.272
2.7032,-36.835
4.9824,-4.9334
-10.852,-17.945
-7.4984,-6.9709
-14.835,3.2824
35.439,7.3378
-7.6388,-25.085
-18.767,-10.621
17.623,-32.58
5.7249,16.063
-6.3355,-8.8954
-2.7564,-30.697
-2.2357,-8.8607
16.953,13.373
7.5264,-38.275
-15.829,-18.586
43.32,-1.6866
-12.978,4.2573
-11.586,1.4397
8.6118,-41.233
-12.366,-3.213
5.264,-4.0987
2.9151,0.77587
-2.9896,18.972
32.711,-17.301
-3.5828,-29.57
-14.641,-6.8585
36.117,9.728
22.87,-24.468
35.566,2.7061
-7.7067,15.252
24.929,-23.68
7.1874,-6.4334
23.463,-22.736
16.719,15.128
-17.419,-9.1301
40.663,-7.5417
-4.8372,24.139
16.836,-30.167
-10.998,-6.8559
-7.8024,-19.795
31.136,-19.526
21.401,-26.295
36.633,-14.021
30.666,-15.795
-6.2251,-28.326
5.3701,0.21733
-8.2647,-10.009
-16.719,-10.135
-5.7949,0.12378
20.985,-29.17
1.0204,-10.597
23.323,-28.599
-8.1022,-20.825
38.027,-7.3104
-7.5051,-20.346
18.947,-26.308
-4.1798,12.409
-3.1804,7.3001
-8.5751,16.043
-1.3701,-10.064
10.285,19.955
41.471,-5.0312
34.453,-11.13
3.0436,22.134
2.2342,16.196
-3.689,-11.367
24.169,-22.287
-16.997,1.0013
-17.614,-11.008
39.806,-7.8134
-9.9395,11.241
-10.747,-11.562
-20.074,-11.721
-12.945,12.444
-9.7301,-8.0534
5.1866,22.438
2.4669,0.24564
12.01,14.447
-5.2085,23.929
5.0091,12.077
9.5878,-40.154
4.5632,-33.515
-17.516,-5.6474
-9.045,5.4617
35.786,8.7582
14.93,-26.926
-15.606,-16.936
4.677,-35.935
-6.0465,-29.365
-6.4676,14.591
-16.412,-18.716
-4.4311,-29.757
-1.6169,-32.56
8.9696,-32.156
41.567,-6.1673
33.937,-14.798
34.304,12.106
9.5685,-35.901
1.6794,-34.255
-15.041,-18.226
37.839,-8.0168
-13.797,-14.695
-6.3452,-7.0666
41.932,-7.8334
-6.3264,-1.7672
19.626,-29.037
-21.177,-13.246
17.359,-26.979
6.3583,-35.26
30.045,-17.944
3.5391,-33.641
36.923,-0.49888
10.385,-37.694
39.287,-3.0423
5.4078,-31.459
-3.7945,18.205
-9.1509,15.252
1.5385,-11.165
14.29,-36.56
3.9467,21.213
15.984,18.823
10.366,14.48
5.7601,-36.254
23.802,-27.881
36.019,10.542
39.867,-10.624
32.463,-15.622
-12.284,12.181
-17.302,-14.398
1.0969,-11.141
-10.958,3.0863
23.435,-23.28
-16.752,2.0542
-11.438,-1.8101
-5.5327,20.497
-17.953,-6.5264
41.213,-9.8711
-11.66,7.5174
40.328,-2.7353
45.084,-5.2496
5.8034,-0.9757
-7.6258,12.957
13.202,18.171
6.6324,-38.008
-5.6244,23.495
-13.731,10.797
-7.7324,13.572
-15.621,-5.5582
43.95,-5.18
-3.4834,10.101
17.061,17.842
-3.8983,8.9223
29.939,-19.569
-18.385,-8.2792
-3.031,15.783
35.913,1.0454
4.3333,-37.648
6.0245,-33.51
6.5961,-38.902
12.02,21.78
-9.6487,-6.9573
22.438,-23.878
-18.392,-1.564
39.681,1.4961
14.709,-36.544
5.9499,-35.532
38.057,-3.0014
-6.1793,3.4715
-9.6051,9.7347
-13.213,11.56
-5.4978,-6.2553
40.626,-9.16
7.9545,-40.489
38.95,-1.8011
20.337,-26.984
43.951,-7.2112
-20.093,0.8373
-4.4188,-12.672
-11.192,-13.458
13.099,22.401
-3.6963,-30.167
3.4577,22.822
16.474,12.387
-1.816,8.8495
3.2989,19.861
-13.761,3.7483
5.3842,11.151
18.998,-32.697
3.7454,20.868
43.798,-4.2858
34.692,-12.323
38.912,-6.5087
40.072,-4.4152
-6.0335,21.065
7.3095,20.059
-3.4924,17.301
41.424,-2.4744
30.569,-14.277
-18.776,-7.1415
11.623,-37.967
-2.1982,1.2437
16.963,11.737
-7.1727,-27.11
21.043,-24.311
-5.7799,-10.443
-4.2794,-4.9969
-10.177,13.014
29.322,-20.783
-5.279,-27.765
8.7479,12.675
-6.3566,20.937
2.1527,13.173
14.781,15.309
16.74,12.841
45.022,-3.0984
-7.9436,-10.128
34.238,-16.945
27.8,-20.213
-13.752,16.734
1.2098,-34.421
16.513,16.071
0.64443,-4.908
5.3573,-33.658
15.955,-34.993
-5.2701,-28.96
-1.2342,2.0298
36.929,8.1798
35.062,6.5723
4.1952,-31.614
5.5276,23.308
-6.0231,-28.807
5.4166,-30.675
-19.218,-12.227
18.474,-29.685
-17.457,-0.5357
32.332,-12.469
2.8134,20.849
-5.2578,13.532
11.416,-36.698
-14.374,-17.084
-7.795,-19.289
28.535,-17.73
14.538,17.741
-2.2559,16.752
35.363,5.0361
-1.9984,6.4496
-10.85,13.61
-4.6075,-6.4725
-11.601,-15.172
5.9428,-36.94
-10.994,1.9479
12.332,-37.428
4.9083,-4.662
4.3869,14.39
2.701,15.208
-0.88752,-30.198
15.91,-26.6
37.652,2.6681
-0.039648,-11.053
17.581,12.504
-1.1312,-11.899
3.9706,1.3929
40.743,-3.7016
16.326,15.823
-8.0591,1.2439
34.492,10.203
-12.606,13.77
32.026,-17.109
5.4093,-37.243
-19.038,-9.931
32.12,-14.948
-5.2126,15.959
9.4654,14.271
2.5762,23.608
-7.3192,17.322
4.5855,-4.0364
3.8661,0.70238
9.9902,-39.441
-15.009,-14.077
-8.0149,20.336
33.559,-9.9627
22.141,-29.228
13.902,-37.284
-12.248,-12.115
2.6006,-3.6738
-7.0244,-10.319
10.125,-38.434
2.9246,-35.247
1.8367,1.5903
-4.6196,11.307
-13.868,0.59837
-0.52969,-31.408
31.566,-18.267
18.115,13.488
-17.182,-6.9485
-6.1711,5.1121
33.334,-15.669
-17.645,-1.8528
39.67,0.3915
-12.211,17.632
13.669,-34.953
12.23,17.792
-6.6266,-29.073
-0.46671,5.4954
-16.527,0.78563
-0.29658,-30.356
42.241,-2.6069
38.407,-10.312
5.7981,12.215
2.0932,21.448
39.235,-11.17
15.648,-34.14
35.15,11.348
5.1456,0.56144
-8.678,-21.059
29.006,-18.546
29.323,-15.877
-4.1907,8.0086
12.587,16.617
9.0159,-40.788
16.737,10.704
6.7941,-39.665
5.2371,17.2
0.67081,9.4441
5.2428,-2.5561
7.7954,-39.445
-13.085,-1.9563
-9.4764,16.034
20.968,-27.124
-1.0155,22.547
12.843,19.364
8.8564,-38.109
8.1779,-36.632
-12.119,3.601
3.7731,-6.1591
15.463,-35.179
-9.2438,-9.9275
6.9633,-34.667
-13.28,13.024
-14.381,4.4553
11.848,23.919
-19.428,1.6041
35.734,11.24
-4.0646,-6.9045
44.372,-4.4438
24.2,-23.581
-7.6131,-20.299
-11.577,9.1105
35.112,3.8218
-16.443,-17.059
-14.017,2.2559
23.828,-24.957
1.7409,-6.138
-18.34,1.5112
-5.8577,-13.3
39.885,-7.2908
-20.188,-10.617
-5.9819,-27.22
2.2115,-7.2713
17.402,14.422
-1.7872,1.6217
-6.7789,-7.7365
-7.7568,-26.058
-0.99445,0.63769
10.123,17.265
8.5461,-35.427
-4.7893,-28.96
15.97,12.841
-12.766,-8.6005
-7.2197,-5.9165
-10.096,14.315
1.8735,-10.56
10.97,15.053
-4.9362,4.5376
34.461,-16.238
25.27,-22.041
41.176,-0.022826
0.060928,20.873
9.2382,16.279
-14.54,15.735
-15.96,-11.548
37.216,7.3196
5.5596,17.54
-17.495,4.6603
29.894,-15.95
1.0184,4.1386
36.146,-1.9992
-14.598,-15.608
2.645,-34.166
44.831,-5.4976
16.242,13.844
10.256,-33.601
41.052,-1.1506
9.105,-34.084
7.2756,-33.653
40.579,1.4251
6.2772,-1.8479
-19.476,-11.173
5.503,-39.058
17.665,-33.655
2.1199,-10.716
12.328,20.542
-5.5168,-0.97342
-16.493,-5.2532
36.46,6.8849
7.1528,-5.7387
-2.9609,-11.737
35.098,10.874
-8.3861,19.707
-8.3348,7.045
-21.246,-12.695
11.896,-39.281
3.6557,15.048
-3.3885,5.7591
-7.2162,21.432
-2.3356,-32.267
-9.9441,17.771
-10.746,14.827
2.2064,22.587
2.494,21.687
43.444,-6.0302
24.458,-25.376
39.266,-7.2281
23.062,-22.665
34.829,11.838
19.809,-25.238
1.477,-3.8725
2.2659,14.235
30.954,-15.004
25.271,-22.623
37.424,0.90556
-20.061,-12.748
33.652,-17.715
23.661,-24.515
-4.3591,18.371
34.562,8.9064
-8.8403,0.75613
12.862,16.646
10.498,18.362
24.413,-22.757
29.071,-20.037
33.64,-13.49
-8.6008,-9.231
10.528,-37.063
-3.1954,-10.304
-9.1283,19.706
0.78816,-6.9532
11.585,17.603
6.1547,-34.359
12.886,-36.567
-8.1586,-21.704
-19.212,-5.9216
36.932,4.565
11.097,23.518
-6.4851,-11.254
-9.0624,10.345
38.587,-8.242
17.093,13.895
-4.0379,24.223
-17.588,-15.86
4.1109,-2.925
12.91,20.006
6.8743,-32.712
-19.5,-0.19749
-15.187,-2.1602
37.515,4.4653
-3.4548,-7.9702
5.3812,-6.7653
2.258,-2.346
15.591,-27.259
39.319,-1.3802
17.9,-28.43
-17.98,-6.2285
33.273,-16.97
11.963,24.079
-2.7796,7.443
-16.281,-9.7613
39.179,4.268
0.42557,-30.584
-13.831,-16.866
2.111,-4.1919
15.959,-28.89
-17.164,-12.37
-12.216,6.863
27.683,-21.446
-5.8587,-10.788
4.0889,-5.4425
42.28,-4.9764
18.415,-31.116
-9.7201,-3.7342
-12.937,8.199
4.6982,16.507
-10.968,6.2178
37.505,-0.917
16.056,11.653
34.956,7.9
-15.343,-18.705
16.797,-33.712
-7.2925,-0.97111
-11.279,-15.647
-2.2355,14.362
-9.7528,2.5843
22.86,-28.548
-12.765,16.336
4.8548,22.875
17.199,12.281
-5.4854,-8.4088
-1.8786,-10.455
6.5628,-31.867
-20.071,-12.229
17.491,15.883
0.98979,-5.4791
17.69,14.009
-10.454,7.7541
17.342,16.763
1.1288,20.608
-2.0016,6.1104
24.772,-24.35
-2.2728,-12.219
44.964,-4.6478
24.838,-24.935
-11.316,0.13773
17.853,-33.193
1.8151,-29.811
-11.444,-5.8008
36.823,2.8745
43.379,-2.6775
35.578,9.5933
12.147,22.168
36.304,8.7536
-8.1191,-18.8
39.646,-9.6679
39.148,-5.3122
22.653,-23
7.4497,-38.822
-6.6674,17.904
37.568,1.6682
-7.0507,-7.9744
0.4223,16.31
0.28647,3.6532
3.3156,0.33217
43.126,-7.7004
-0.12597,-32.916
11.708,15.436
10.777,-39.091
7.8901,-5.5716
-21.088,1.1139
5.766,16.84
40.86,-2.3065
-0.49064,16.882
40.72,-4.8262
15.019,17.577
8.504,-39.927
-17.703,-9.7517
-11.807,13.86
-3.868,-8.8987
-2.0491,-0.049103
13.853,-36.218
-14.011,-12.772
21.876,-24.358
-3.6252,-12.415
5.5396,15.337
-3.6471,-6.2971
4.3785,-6.3799
-8.554,2.996
35.048,10.077
17.975,-27.529
-19.597,-10.545
39.956,-4.8347
2.7372,-33.105
12.271,-38.663
27.297,-19.768
-12.579,1.4005
-3.8807,18.808
-12.606,-13.518
38.422,3.7586
7.5599,-2.8316
5.695,16.613
-8.1064,16.395
-13.948,15.951
-2.1526,-31.507
3.1323,21.208
43.854,-3.941
14.192,15.1
-15.585,4.9583
0.00084718,13.302
34.665,-10.578
-7.9229,17.605
16.278,-27.627
34.579,9.5628
-14.621,2.769
1.4532,13.744
9.4148,-40.078
