x,y
12,1.71291954827385
4,0.338304362671731
8,0.430886131679082
24,0.296652673095494
16,0.976669688216082
24,2.55297249959359
20,1.61338905003221
28,2.72211595869988
0,3.08029140546306
4,1.02620953939263
12,0.689946758458666
24,1.62804789734427
28,1.10900058828227
0,2.70012708279562
4,0.816878978287473
12,2.65062779268106
24,1.83092508156967
16,2.26007913922446
24,1.07921177365891
4,0.029134872960114
20,0.604588440690255
20,1.59400573143793
0,0.076157981983416
24,1.72800614398183
32,0.867657944017974
4,2.18730626787158
12,2.76885152774737
8,0.07753891197256
24,1.07193170815556
4,1.32388498071468
32,0.251362468276176
0,0.249297343933264
0,0.227376692776901
24,2.82850469042999
28,3.04517183078234
20,1.22932706710096
24,0.985156661726154
16,1.73828587786295
20,2.48829237443183
8,2.50797765866206
16,2.71200668917163
0,2.50687219933398
0,0.020032083537311
12,2.88995536445174
20,0.056430045327663
28,0.092414597076259
20,2.23509211384503
20,1.69147805302303
24,1.64804363071551
24,1.5778332757349
20,0.206316237967412
16,0.722693933625658
12,0.367693008896889
28,3.10945749529347
8,0.221534090342949
16,0.188569876464905
24,2.07840576194714
8,1.08088936100185
28,0.403736590699636
16,2.00162072088457
28,2.34516175072165
12,2.52982182642758
28,0.845173660207126
28,1.36338768546064
20,1.26231230855373
4,1.91053550590576
12,2.41930108196828
8,2.95662814219069
8,0.413008811509078
8,0.803376639012873
0,1.18849845429643
28,3.12191276078379
16,1.07112992354305
20,2.82602627360203
12,0.746070487942555
32,0.691153785612017
32,3.1135583370287
32,2.98798464441026
20,2.00501711409521
24,1.58377374699916
12,1.12506196556355
16,2.41416351584695
8,2.46414868612947
24,0.090848867085883
24,0.164748997136648
4,1.01605070408801
8,2.51228962566029
8,1.97992520688665
20,3.08754987077606
24,0.497156210557357
28,1.93734551978004
0,0.969863743027619
8,0.267282010720741
16,2.75464129548757
12,1.855743299666
12,0.952289421639704
4,0.52800779870837
24,1.06775431062944
12,0.211888215601453
20,2.05299892713175
16,0.767445765232352
0,2.38107035358983
8,0.939380826340457
32,1.31574642448495
28,0.175402009734508
12,0.096937987847594
20,0.586159563823512
20,0.851075197406596
28,0.20810943887053
32,1.04770133425934
4,0.156782980584888
28,0.318270041974429
16,0.225785559030828
8,2.84161144890173
8,0.979541715465636
24,1.85909690017514
20,1.18634434724285
20,2.98942595775663
32,2.33230323820273
20,2.78688599207699
4,1.88148776259199
4,2.16653611265766
4,1.22872873706331
4,0.701434964856592
20,0.412365542498629
20,0.541856635586169
12,2.94869226959939
4,0.1083282509021
12,2.76320978351817
24,1.64094007698554
12,2.5391839903854
24,1.40611319945421
8,1.08868423394713
20,2.37865927832713
28,1.1316422760363
8,1.74863145243326
16,2.79200016540563
4,2.63945260387116
4,0.766634080553601
4,1.36853497700969
4,2.60297556407989
20,0.479731516967781
12,2.38118251333193
20,2.75363262497211
28,1.57746779341935
24,1.7915457829783
32,2.67500945380182
24,3.09334638466803
28,2.48252908921271
24,1.10170295350107
8,1.57678056213124
24,0.801773024891339
24,1.60180902068207
24,0.246991550559919
24,0.17561274186038
12,1.99487321691528
16,1.93805911946175
24,0.255956443001746
20,1.91486573776119
32,1.71113328177004
4,2.68895712668361
28,2.01906876576015
24,0.853359690838372
8,0.335367094448613
20,0.190108531618256
16,1.95370308404706
4,2.19619333253594
16,0.863749578724162
32,1.32565563034805
16,1.1492659094544
20,0.258109235641829
4,0.219188254149368
8,0.379785939899409
4,2.12953799525359
0,0.68780847773425
8,0.745436902359376
8,0.027126463048626
12,2.28428732952032
4,1.76254087861301
32,1.73407309134638
16,2.33185838075476
12,2.59066171624388
8,1.23588592572469
12,0.42707957274115
12,0.614945429442288
28,2.26288664358805
16,2.10372016540819
20,0.188023114939104
0,1.20724104589051
20,1.54326322528124
24,2.43210079192509
20,0.464362439809345
16,1.52534975341798
28,0.225676020216525
32,2.47382704714362
12,1.23694591868618
24,0.741922921448385
8,0.253110758981452
0,0.248200775892961
4,2.91360302649636
12,0.643132217210527
8,3.00518653325772
0,1.06733102289108
4,3.01582364952313
16,1.07802516798759
24,0.199248719604474
20,1.9241414731386
24,1.74551093461466
16,2.84769672149168
28,0.632168030689749
32,2.47461225932123
28,1.09239172938864
16,3.054101940063
28,2.62653616160688
12,2.23620295515871
20,0.675126737981647
16,0.048530249661794
28,0.659871745387901
8,1.68536520306819
20,0.340731098964996
20,2.68217144858526
20,2.86152320697405
8,1.04842880771915
12,1.47385693481892
8,0.009100759900854
4,0.976747110279319
8,1.5243705800568
12,0.823616925617543
16,2.14605915720728
32,2.86257436504001
0,1.79228370541949
24,0.833395430084178
28,2.91688021369133
28,0.201830846597367
4,1.96758473066602
32,2.97910543189329
16,1.62229765354076
28,3.00557302214696
28,0.854579994749394
12,1.65558802452337
20,2.86259544045108
28,0.674453370820816
0,2.59742262918146
4,0.434569339239813
12,1.37523670697217
4,2.74978163791148
0,2.21266233999635
24,1.56144123819791
12,1.91510503446794
28,0.244505134672048
4,0.758483184967502
20,0.081003314556214
28,2.65928572332783
24,0.046692851140759
8,1.72918251145692
12,0.375958029261417
12,1.84709665684944
8,1.95473333119303
12,2.34682530766009
4,0.973667813401794
16,2.87928258213594
16,2.45756103130048
0,0.317447804647091
20,0.883115995430837
0,2.85101190211145
4,0.348990601136728
20,2.48129118211575
16,0.321320699362235
0,2.41256688419699
8,2.07990845643148
12,2.42875890318092
4,2.92790601217625
4,0.555698822705887
16,0.064156855886541
12,2.61895390876832
28,1.48658151461243
16,0.341322324386314
28,0.279772580266146
16,0.361690266792588
0,0.527702298013473
0,3.05523133438722
4,0.898506918912726
12,1.88188909074739
24,2.67729506720369
4,0.769013232013244
8,2.28446690455476
20,1.25912114240002
8,0.975780452177799
12,2.05397046035682
4,1.2309551697364
12,0.374905201816803
28,3.07416829547881
28,1.62813603004024
12,1.5952022808667
20,1.02108635039632
8,0.61974747581936
32,2.71085792662818
20,0.841533063256633
8,1.69231574609889
4,1.73248014047356
20,3.02616102823317
8,0.846896455028837
4,0.834776906060168
4,0.973861627150693
0,1.75080215398548
20,1.1881166916026
24,0.772093706637781
24,2.12427935019824
8,0.820880298182654
28,3.02059816200968
20,1.56318339410989
0,1.34388632483997
12,1.78377140634994
16,1.92591712025224
20,2.53524408031842
16,2.76706270996267
24,0.502586675412286
4,0.280157573800332
32,0.983741360991846
28,1.90805491978018
12,1.1898418441452
20,2.90767835069161
8,0.17911314788845
4,3.12279308624675
16,2.09531057960663
28,1.93883377947686
24,0.464596861808955
32,0.091094178143925
12,1.79846856504141
12,0.094189854563959
4,2.23534991294727
12,0.672421289561061
16,0.801693515210967
16,3.01150873817471
4,0.571426040401768
4,2.50842536043963
12,0.125797696310342
28,0.971252793131629
4,3.03821054570089
16,0.838774441855593
4,0.382883370830336
28,1.908133634522
24,2.02743448598171
20,2.74708599029861
12,2.81904280219841
16,0.16706222625839
28,2.38608114232168
28,2.6983263860625
16,1.51337804182738
16,0.235922597348573
28,0.285009141305658
20,0.628996580418427
24,2.44505974676332
20,1.2795064934187
16,2.59822795575708
8,0.464855080381045
20,2.30251964885264
4,0.470898807430813
8,2.63400660851366
28,1.71332079834388
4,3.01959875303518
20,0.237175361407871
12,2.93372412378911
20,1.12916405808066
24,0.210268039139821
8,3.03456957862949
0,2.04031647645306
28,1.32140671770766
12,1.87377380698581
20,1.09041048604353
28,0.683694199706403
8,0.118881939103729
32,0.482000209815769
28,1.17301489608562
24,2.75459563214538
20,1.38590829615907
16,2.00361292969918
12,1.21833062284734
28,2.63012889720247
20,2.40745671948253
24,0.394534615512057
32,0.291103552586171
24,2.07445106427471
28,1.18648650507769
16,0.338639646398043
28,1.95975993955744
12,1.95281577617833
8,2.8639620532353
16,1.90421908240527
0,1.52475808266715
28,1.81188525240644
8,3.08536179820748
20,1.62913032164633
24,1.09547877763961
20,3.08779072684429
20,3.11649221632904
8,2.81536161288229
16,2.32974335689285
28,2.08833172253796
8,2.30392686076418
8,1.36947149180673
8,1.25548150241566
24,0.684525431094795
12,2.76972231481671
20,2.95959913581445
4,2.98122961635991
4,0.334400019548377
8,0.182134855007116
8,0.514353977146514
28,1.65710819436184
28,0.219120094254299
0,0.031873813954916
20,0.288021293152307
0,1.90831338431727
12,0.176197782174545
16,2.06748347617302
28,1.80899154968614
20,0.231960626006767
8,0.758912175742697
28,1.10331174265154
24,0.398161293290012
20,2.32292074910035
28,1.40014446048598
12,0.05532852486949
12,2.14164972228633
20,2.76721874740638
4,0.439260694928267
12,2.54737229283131
4,0.794382090130468
24,0.076609784016037
24,1.66731730499356
20,2.93693257619755
28,2.4169167750418
28,1.2715668909127
16,2.25506952954635
0,1.51211961860416
4,1.38599462950147
16,2.96051385593948
32,1.81828593725596
28,2.46178247714412
28,2.24563257850364
32,0.446628237817508
12,2.17686777857895
12,1.2366846585372
24,0.401394492674197
8,2.01346054662464
32,1.56296900048927
28,0.200975593379066
12,1.64474053694995
12,0.98815607753246
24,2.68572226306709
24,0.028321802551314
24,0.636441057226227
20,2.76649997607401
4,0.685023337345002
16,0.998051577929724
0,1.08059379620828
24,2.5135172732634
20,1.79411475371404
20,2.55486396428792
8,0.270741215088428
24,0.603617717448976
24,1.97763782679811
12,0.200632960279462
0,2.33408495279022
28,1.89562882490473
24,2.50838660507547
16,0.504523297276306
24,2.31827800034062
24,2.37830978972092
12,2.76872045326116
28,1.34850362818411
20,0.588994525235648
8,0.952001726452305
8,1.00768803792419
28,1.38860499948978
12,1.13689452261378
4,1.96538054124917
32,2.94941057714453
20,0.901335561562407
32,0.768431833185756
8,2.89294799929116
28,2.9097952023431
16,0.973709091193483
20,0.240254423655998
0,2.45320047442055
20,0.410748054166841
20,1.44978789095789
16,1.38283223531917
0,1.90066936160838
16,0.399046756285792
0,1.88195266613858
28,0.415085053085196
20,0.362340575515582
24,1.38567278172458
20,0.851683937578304
20,2.96599939192287
32,1.62308191968456
4,1.39892602011957
16,0.969458210517961
28,1.4752841774624
16,2.44869292331962
24,0.530341270042699
4,0.070531777403557
24,2.22653825826328
28,1.90113392185716
4,1.29961424886218
12,2.87383544929619
0,1.49910762526708
8,2.87839551050717
20,1.56107866598972
28,2.91399412402318
12,2.21058477075293
0,2.18228352805004
28,0.014431233660463
16,1.69714899096393
28,1.2973847533767
12,1.97332833574825
24,1.70756776785396
0,0.678577755463999
16,1.73448850195472
12,2.71040536827926
12,0.015517339075427
32,0.392963471878224
24,2.43495645307409
12,0.064045618295903
20,0.448094090468629
12,1.0065999485091
20,2.84235607261206
32,1.92942668393163
20,0.049944815668127
4,0.978274396251569
28,0.605611123672754
24,0.865408205299372
4,0.083912717467035
4,2.60953302785017
8,2.40105085215558
12,2.26558210966755
16,2.58464285299161
8,2.40188544455654
28,0.378772387977524
24,1.20741332327045
8,0.087723343349257
20,0.004098153747485
4,0.021984789032095
20,0.527109734278661
12,0.472607779330006
20,1.61947216634561
8,1.31595821751495
20,1.86551734447914
12,0.870161199935712
12,1.86242114983149
8,1.8382723425365
24,0.381987286657737
28,0.246909133194966
28,0.100739087866229
16,0.52831662464078
8,1.64673234570504
20,2.64323755767957
8,0.962621721852251
12,0.600548564835218
28,0.204578652111195
12,2.97197813345244
28,0.76895574836933
12,1.9647651857093
24,0.64928395704448
20,0.759458359522534
4,2.33549955303616
12,0.490100439500717
28,2.5860719858632
0,0.295263902970205
12,3.07812532368821
8,2.05215349987374
8,0.892571401613822
12,2.72449218929062
28,0.094687117455718
16,2.39055841749341
24,2.81542298597542
12,1.9442520522035
16,2.26428876934956
32,1.45722777061748
4,2.38411201339882
4,0.022437176061753
24,0.607853736187352
28,0.287304222595321
4,0.527575789100655
20,2.96015974956332
4,2.66857002757851
24,0.431287493222009
20,2.07573011850667
0,0.120918924931924
24,0.465467978799663
32,0.580453546420281
12,2.02746432727489
12,2.69094150192623
0,2.68095884292165
8,1.55206637754955
20,2.45319885165894
20,0.862850407082204
8,3.03911309055516
20,3.11183967980983
0,0.265304510392429
32,1.03607657563598
4,0.842885431903666
12,0.678341536148753
20,2.40966991971986
16,1.146852348331
16,0.483859543537539
12,0.5184318931357
24,2.80658568520429
8,2.97128631010324
20,1.62567174114971
28,0.057721728128707
12,1.31728809505173
28,0.38354180777611
24,2.9903182278311
4,0.848796596020722
4,2.80749442434226
12,2.81232766121021
20,2.4364058878203
20,2.855145150458
20,0.052402951704095
0,3.01369440502758
4,0.236413120945379
24,0.895773191516296
28,1.53346521048739
24,3.04914103191152
32,1.78478053149306
28,0.860703208748667
8,0.40552733738646
16,0.487550238116276
24,0.84449727129194
16,1.36310387642682
20,1.24376740526248
16,1.33595125313419
24,1.93016081448322
4,1.40368055586229
16,0.03777242899392
8,0.107665191542714
12,1.25277430704809
16,3.07703317986394
24,1.70515882426359
12,2.86634844054778
16,1.01837559732062
4,0.912684572349919
8,2.76137777917402
8,2.44775367002553
16,1.23908217917619
8,2.77190877590072
8,1.33727695241361
28,1.46516964346745
20,1.33496068444297
32,1.43008452391663
20,2.18474068060642
8,0.300267859321872
4,2.30423354277058
16,0.408462082154569
16,1.55989096041387
24,0.81574118764648
24,1.85877568055598
12,0.715083595074966
20,3.00059078502999
8,0.197950186610418
32,0.575687931470926
16,1.96111404117747
8,0.915478244195829
8,0.430986997040729
32,0.593551979476607
24,3.00530110010658
24,0.931837510915581
20,0.745194810507227
24,2.07394603915048
20,0.013496181218613
16,0.24557348467253
28,0.972587965143276
12,0.703624727841774
8,2.18431606651924
8,2.19984337824983
28,2.67605664342274
24,1.75633751974498
28,1.79175202924307
12,1.6679353974329
20,2.69827103084413
0,1.40223680596503
28,1.2044276757009
16,1.87037462117777
16,0.958311340276761
24,0.317639460086062
12,1.16848198435285
20,0.697921495273623
12,2.02075604816231
8,2.43993749608591
20,1.35099181969192
12,1.95112233251949
4,0.876738900144494
8,1.50183139185806
32,0.988789867064955
24,2.59863089471767
20,2.33470997303685
12,0.453366975623934
0,0.214461117966852
20,1.6717562398439
0,2.3372044529738
8,2.62553459807346
8,2.26402953782163
16,2.78854867812732
24,0.511618976327573
20,0.632213618640934
12,2.77076387073607
8,1.45128679788705
4,0.58763438313638
4,2.27728477137328
24,2.77576247665873
4,2.50702628343956
28,2.64827565843073
12,1.6903222473961
4,0.658443494927551
20,1.66644354951981
28,2.64931260551185
12,0.676511526180878
24,2.25166074991184
24,2.71015244912801
20,1.48052055277488
12,1.44671607315696
12,2.96103971404368
12,1.97399646067876
12,2.53333828276674
8,1.26147576011296
16,1.0096901146223
0,1.19005435744749
20,2.25870926157853
0,0.60652858532463
28,1.5393388715841
28,0.379412653360506
12,0.439571297008551
32,2.97570204215345
32,1.98216711141349
32,1.37807745790813
4,2.22349871387733
0,1.66393316829837
8,2.04965963333689
12,2.44473799553606
8,1.94156042299717
24,1.57735396776363
8,1.52484258261537
16,0.346045317297504
8,2.87942629791463
12,1.3591113976526
28,1.34145458942375
0,0.092005101183506
4,1.60355170576936
12,3.02756185349946
28,0.865038414658878
8,2.33549591898488
28,0.366946028582789
32,2.41692310331806
12,2.40557874148999
32,1.69886730260728
4,0.531928965470792
24,2.92205964693061
20,0.654106336662693
20,0.062079901907491
16,1.89001728871217
8,1.90811248088885
4,1.47295110673404
20,1.87337437358105
24,2.27281256453635
20,1.28211741863479
16,1.87745928614383
32,1.33740623607012
20,0.382776707049881
8,1.09941080441011
20,1.71765198155463
12,0.399293691537182
24,0.256029064509684
32,0.909356525727309
8,2.12628088527401
28,1.4358404690674
24,1.56833044408954
4,0.183714822572364
8,0.231240479625262
28,1.06147120798823
16,1.05579866636523
28,3.09434204893355
24,2.36142185345823
0,2.03113710337771
24,2.77360327720952
20,1.60814965761193
28,1.1818759939976
20,2.77642066381483
20,0.77208353461541
4,0.51523149161169
8,2.06906502141975
0,0.803048358930329
16,0.495125150382681
12,0.868982692903499
8,0.938421209141851
16,0.018548991622006
4,0.7183314307114
28,2.10523713173392
32,3.08399344528389
20,0.804715126015499
0,1.94518826208548
28,3.05309237539707
20,1.54620161243806
4,0.945704028446059
32,1.87583546687931
12,1.70708745993208
24,0.40768688235463
16,1.7348483403955
20,0.468298946006412
16,0.812255275704923
16,1.66099741577759
4,2.55529825962926
20,2.25734189478496
4,1.57337027222374
16,2.80852515917976
16,2.9867645970446
16,1.45253231307348
28,0.903513726844673
32,2.91026806815211
32,1.55926102515222
24,2.75621363692762
8,0.669906699025164
0,0.359402216793253
8,0.39054874253837
20,1.80359781102898
20,1.46515157223387
12,1.17507699042461
20,2.37069342827942
28,1.43131623061637
8,2.21805341422647
8,2.92013526484452
4,2.57756902709135
16,0.125184616067689
28,3.03537112849577
8,2.78963456084178
24,2.00676705361204
12,0.034413316068243
16,3.07014873504528
32,1.21117281704136
24,1.25556521869846
32,1.60311732342074
4,1.73299782086744
28,3.01245260932608
0,2.68732287720013
4,1.4976142736027
20,2.75773886099147
12,1.22483737317403
12,0.154448601275236
24,0.965834907479776
8,1.00596835136082
20,1.44920280195829
16,1.53351688976979
8,2.22029349059556
28,1.15389767597406
20,2.95761910166442
4,0.842535953325514
8,2.34172918481772
4,2.85593804580337
16,1.83642597230436
8,2.8478641008746
16,0.178075121787766
24,1.74903928970838
32,0.009303389189411
24,0.481154571856578
4,1.28017164401482
32,0.733391832392929
32,1.68173781595605
20,0.978939694025931
32,2.22624061596161
12,1.84430509393083
28,0.75144144470794
0,0.201247035456058
16,0.010584633316966
4,0.593989856107222
12,1.54316189930507
4,1.93669401336538
20,0.385712220933686
20,0.41793090483199
12,0.987028192132905
0,0.276005097138374
0,1.28426213163209
0,0.886931628167897
4,1.98105811666168
0,0.690381991627234
32,2.05539880132792
24,0.607798956992582
24,0.297194810822978
0,2.88511342912893
4,1.75376140990363
8,1.31205875035587
28,0.346980447843434
32,1.73649780371119
32,0.349598224664483
12,0.741486414216783
8,0.435594770059224
4,1.03119636487184
24,1.08837996095412
24,2.91777519221796
8,2.79072907620417
12,2.48199795151243
0,0.233955452924468
20,1.31883208507599
24,1.24634633128322
28,1.29725987320105
24,3.05976718903956
12,0.747369694409759
12,0.341102785356356
0,2.51336556431366
28,0.140782865703049
4,3.01579170812082
0,2.51843972583947
8,3.01780101506474
32,2.40567040823755
20,1.9108174177669
12,3.10716579871959
28,1.76732210223876
20,1.55787826548289
20,0.794952649806691
16,0.615630296907483
32,1.5479711745901
28,2.23330882189379
0,3.10269560936127
4,1.05123864731375
16,0.691669449875566
20,1.08473030120852
8,0.287789562957186
16,1.98423327299724
12,1.1881133025669
4,2.78773289065122
32,1.33997549628105
12,2.7984490735387
28,0.704437963471873
0,2.50362805532922
12,2.69637005195723
4,1.34176246552913
12,1.8499572437021
32,0.288082438906569
28,0.787229389760417
4,1.86538789093254
16,1.63544831617148
8,2.87158543886078
28,2.08379561462351
4,1.56970477605441
24,1.99429132531613
4,0.271309475255903
24,0.128199584845301
8,2.36110723106128
8,1.0171117257384
8,0.208886536771837
32,2.90049710976724
12,0.170778704116528
20,0.213447927331934
0,1.80181143094067
8,1.37978301336066
28,0.085981456415386
16,0.1561349671982
0,0.749435898912772
16,0.399928845420617
28,1.98023637346742
28,1.49669925769739
8,0.345566379231264
8,1.36794903035596
28,2.8333348885709
16,1.77762000031516
16,2.29538461688896
4,3.08177694283505
4,1.84791265748833
28,1.5807282882876
32,1.67005085425023
12,1.90470745978606
28,2.40117294222541
32,1.88691587135076
28,2.27007032421696
28,1.36726807448215
20,2.03111702835021
4,0.555105110500561
8,2.75353088798126
12,0.79070780387297
0,1.11992800648917
8,0.952988873067832
32,3.04030656546165
12,0.604101758400555
20,0.307450152261051
20,2.17960534635313
28,0.301669799464038
12,0.62639077959163
24,1.90711943324557
8,2.22962272601085
4,2.79767469465158
20,1.89325417328594
24,2.70947723920324
8,2.12358217900865
20,2.46614553945502
12,1.68592996035206
24,0.013972032791816
12,0.623955281256304
24,1.37829425486439
20,1.75392369926561
32,1.20991999090339
8,2.03216629632768
20,1.83994948235389
4,2.40749991656718
16,0.548631138755303
28,1.58058135986013
0,1.20220876842431
12,3.06995887738198
24,2.94079340883
28,2.80461584567245
16,1.39338949636548
32,2.36099041902719
12,2.8569742562777
8,1.17281255157991
16,0.365337768894104
4,1.64971631973082
4,1.07167622316005
8,2.66847768190298
24,0.585063657617649
20,0.655791713056209
32,1.66639789172114
24,0.26478981487195
20,0.756399942652157
16,1.99350588467081
8,0.348955188216943
24,1.90802957460768
4,2.79525591468269
4,1.54153449844908
24,0.984913566445944
12,2.3943346384755
20,2.9987330196878
8,2.02910373677408
24,1.5246763575885
12,1.37658894380229
24,0.585536508374514
32,1.3921474461726
4,1.53347357893028
16,2.70532426986002
4,2.25081251102684
24,1.94883257242733
28,0.282032189144388
4,0.351109014351733
16,1.80826706823764
16,1.45033969771656
20,1.71357962571187
8,0.119419030593413
20,1.81988120877785
8,1.97599227045128
20,1.51401951414493
24,0.504310393051471
16,2.36995114657686
4,2.49284105721181
12,0.915363515350132
20,1.59469851471281
12,0.747675302939278
28,0.605336596569188
4,2.54059683304129
8,0.209460301586505
32,0.615320073810398
20,3.06236756307848
24,1.80669989695119
24,1.8322195503923
0,2.98458103803121
12,0.314282433230958
24,2.76062369033393
4,2.80057470830432
20,0.672416360145189
8,0.524496742441349
28,2.02986309748516
28,0.566565968312598
16,0.366152622090213
12,1.14773075714163
32,1.26409859669415
0,0.282146084157799
12,2.14812076225761
16,1.71811894661621
20,3.0974808150403
4,0.668372496698887
4,2.8870939045094
20,2.08966697973458
8,2.33570589816533
4,1.1889590259363
0,1.49152869712305
4,0.33383103790371
16,2.77648971899502
28,1.3983330457056
24,2.09930123713642
4,2.28775741648522
4,0.897374876567147
20,1.86512191875079
16,1.16405509423733
16,2.49956932673653
12,0.231015414882681
12,3.1187772494176
28,2.43796818608367
16,0.023154975047683
24,2.79271381791736
4,2.71472867079797
4,2.19155537437871
8,2.78028462655268
16,1.46286548777154
20,1.16728529877518
32,0.260820060526506
0,3.13285449317283
4,2.7326510934871
16,0.000220730344904
12,2.13620987582972
4,2.05736640173284
24,1.29374882746227
12,1.49655537194852
20,1.21978933995449
20,1.42017909898881
0,0.084068514531449
20,1.33607658698067
12,0.33239712569802
8,0.135438032518818
16,1.74710944175383
20,1.92041489240841
24,2.32110998144945
16,0.807135708514415
0,2.28160974178159
24,2.2407501754629
8,1.58262292080832
28,2.8047183578829
24,2.44851083330341
20,1.55464905768984
12,2.39234531154177
4,2.09558274327985
32,3.07283013487709
20,0.367788902419495
8,2.73105955170526
4,1.78396976447907
8,0.377466319583035
28,3.04837977365253
8,2.63883303716245
16,0.195773518378612
28,0.873590700390985
8,1.28689055459179
16,1.96917781625948
20,2.8874475289666
20,1.30423750108836
20,2.2352436770156
8,3.05009298840163
12,1.36807571073432
24,1.99611124654149
28,2.83231871580612
16,2.73816091545555
8,0.44835531845443
16,0.630195797392
8,1.95070284048857
8,2.43482600215039
4,0.775379670307014
4,1.16066834938355
16,1.07158925882714
4,1.4337899081475
28,0.536658508422942
4,2.34239021973046
4,0.307806711071299
24,2.79686384752898
20,0.257906431431401
12,2.45522581996717
4,2.66620004590959
0,1.41647306558481
12,1.90168541414438
24,1.11360047568397
16,2.38476870906718
4,1.85178306657873
24,1.92130368582043
20,2.64889872850575
16,1.43566984190106
16,2.77336567551358
16,1.5506042103905
20,1.95674302222796
20,1.76609376169052
8,2.26716450920342
24,1.71772832422451
8,2.46439538060244
12,1.40225809917137
8,2.86484336930024
8,0.272021237628508
0,3.13825425770341
28,2.28576341701351
16,1.75428630224641
16,0.448695244562595
16,2.63151402852432
12,2.27843172637
